Day_Time,market_1_price,market_2_price,market_3_price
2018-05-20T01:00:00.0,51.22,52.19,51.4
2018-05-20T01:30:00.0,51.1,54.28,51.4
2018-05-20T02:00:00.0,45.28,49.74,51.4
2018-05-20T02:30:00.0,46.05,48.77,51.4
2018-05-20T03:00:00.0,43.09,48.8,51.4
2018-05-20T03:30:00.0,43.11,44.17,51.4
2018-05-20T04:00:00.0,41.99,48.51,51.4
2018-05-20T04:30:00.0,42.63,46.55,51.4
2018-05-20T05:00:00.0,42.11,48.42,51.4
2018-05-20T05:30:00.0,46.73,47.71,51.4
2018-05-20T06:00:00.0,47.71,52.68,51.4
2018-05-20T06:30:00.0,47.96,48.55,51.4
2018-05-20T07:00:00.0,44.87,46.33,51.4
2018-05-20T07:30:00.0,46.51,50.58,51.4
2018-05-20T08:00:00.0,46.26,47.8,51.4
2018-05-20T08:30:00.0,46.39,47.64,51.4
2018-05-20T09:00:00.0,44.89,46.34,51.4
2018-05-20T09:30:00.0,41.81,42.68,51.4
2018-05-20T10:00:00.0,39.7,38.4,51.4
2018-05-20T10:30:00.0,42.77,37.86,51.4
2018-05-20T11:00:00.0,44.1,39.27,51.4
2018-05-20T11:30:00.0,43.19,42.81,51.4
2018-05-20T12:00:00.0,41.97,39.51,51.4
2018-05-20T12:30:00.0,40.68,36.4,51.4
2018-05-20T13:00:00.0,40.34,40.79,51.4
2018-05-20T13:30:00.0,39.93,39.97,51.4
2018-05-20T14:00:00.0,39.23,37.22,51.4
2018-05-20T14:30:00.0,39.8,42.22,51.4
2018-05-20T15:00:00.0,40.47,49.3,51.4
2018-05-20T15:30:00.0,41.52,51.6,51.4
2018-05-20T16:00:00.0,49.39,57.67,51.4
2018-05-20T16:30:00.0,51.89,63.45,51.4
2018-05-20T17:00:00.0,52.25,57.29,51.4
2018-05-20T17:30:00.0,54.45,63.19,51.4
2018-05-20T18:00:00.0,61.4,69.67,51.4
2018-05-20T18:30:00.0,61.06,68.59,51.4
2018-05-20T19:00:00.0,59.21,69.61,51.4
2018-05-20T19:30:00.0,61.17,66.34,51.4
2018-05-20T20:00:00.0,65.29,75.12,51.4
2018-05-20T20:30:00.0,69.18,78.94,51.4
2018-05-20T21:00:00.0,66.84,68.63,51.4
2018-05-20T21:30:00.0,56.95,59.34,51.4
2018-05-20T22:00:00.0,55.85,61.15,51.4
2018-05-20T22:30:00.0,57.09,60.08,51.4
2018-05-20T23:00:00.0,52.22,57.69,51.4
2018-05-20T23:30:00.0,50.13,52.67,51.4
2018-05-21T00:00:00.0,49.62,52.04,55.2
2018-05-21T00:30:00.0,49.44,49.82,55.2
2018-05-21T01:00:00.0,51.48,57.16,55.2
2018-05-21T01:30:00.0,48.6,51.66,55.2
2018-05-21T02:00:00.0,46.99,52.61,55.2
2018-05-21T02:30:00.0,44.62,45.98,55.2
2018-05-21T03:00:00.0,44.92,48.22,55.2
2018-05-21T03:30:00.0,45.71,47.78,55.2
2018-05-21T04:00:00.0,44.44,48.36,55.2
2018-05-21T04:30:00.0,48.03,52.02,55.2
2018-05-21T05:00:00.0,51.74,57.52,55.2
2018-05-21T05:30:00.0,51.18,55.25,55.2
2018-05-21T06:00:00.0,60.82,65.14,55.2
2018-05-21T06:30:00.0,72.47,75.22,55.2
2018-05-21T07:00:00.0,75.16,81.46,55.2
2018-05-21T07:30:00.0,79.38,79.81,55.2
2018-05-21T08:00:00.0,68.38,75.34,55.2
2018-05-21T08:30:00.0,60.62,60.09,55.2
2018-05-21T09:00:00.0,60.73,55.95,55.2
2018-05-21T09:30:00.0,60.32,60.98,55.2
2018-05-21T10:00:00.0,53.95,53.18,55.2
2018-05-21T10:30:00.0,52.55,52.2,55.2
2018-05-21T11:00:00.0,52.94,50.21,55.2
2018-05-21T11:30:00.0,53.09,48.32,55.2
2018-05-21T12:00:00.0,57.31,56.81,55.2
2018-05-21T12:30:00.0,55.71,55.92,55.2
2018-05-21T13:00:00.0,54.98,55.42,55.2
2018-05-21T13:30:00.0,53.76,49.42,55.2
2018-05-21T14:00:00.0,61.92,58.43,55.2
2018-05-21T14:30:00.0,63.06,65.49,55.2
2018-05-21T15:00:00.0,66.65,73.82,55.2
2018-05-21T15:30:00.0,68.23,75.12,55.2
2018-05-21T16:00:00.0,73.18,81.26,55.2
2018-05-21T16:30:00.0,73.73,82.68,55.2
2018-05-21T17:00:00.0,75.27,84.2,55.2
2018-05-21T17:30:00.0,76.0,84.02,55.2
2018-05-21T18:00:00.0,70.45,77.19,55.2
2018-05-21T18:30:00.0,66.16,72.81,55.2
2018-05-21T19:00:00.0,65.25,76.29,55.2
2018-05-21T19:30:00.0,57.01,68.4,55.2
2018-05-21T20:00:00.0,56.7,63.93,55.2
2018-05-21T20:30:00.0,59.18,68.96,55.2
2018-05-21T21:00:00.0,53.16,54.03,55.2
2018-05-21T21:30:00.0,50.13,53.91,55.2
2018-05-21T22:00:00.0,55.65,59.9,55.2
2018-05-21T22:30:00.0,54.6,59.44,55.2
2018-05-21T23:00:00.0,56.3,62.63,55.2
2018-05-21T23:30:00.0,46.86,53.24,55.2
2018-05-22T00:00:00.0,44.76,48.68,53.0
2018-05-22T00:30:00.0,44.58,46.46,53.0
2018-05-22T01:00:00.0,43.81,46.88,53.0
2018-05-22T01:30:00.0,44.18,48.37,53.0
2018-05-22T02:00:00.0,37.95,39.83,53.0
2018-05-22T02:30:00.0,38.02,39.35,53.0
2018-05-22T03:00:00.0,35.79,36.89,53.0
2018-05-22T03:30:00.0,33.01,35.92,53.0
2018-05-22T04:00:00.0,43.61,45.47,53.0
2018-05-22T04:30:00.0,45.07,45.3,53.0
2018-05-22T05:00:00.0,47.91,54.68,53.0
2018-05-22T05:30:00.0,48.45,53.01,53.0
2018-05-22T06:00:00.0,56.03,58.2,53.0
2018-05-22T06:30:00.0,64.1,68.78,53.0
2018-05-22T07:00:00.0,56.62,62.75,53.0
2018-05-22T07:30:00.0,53.25,55.28,53.0
2018-05-22T08:00:00.0,50.25,55.42,53.0
2018-05-22T08:30:00.0,49.59,46.72,53.0
2018-05-22T09:00:00.0,50.42,47.69,53.0
2018-05-22T09:30:00.0,50.69,49.02,53.0
2018-05-22T10:00:00.0,48.33,46.82,53.0
2018-05-22T10:30:00.0,48.14,45.92,53.0
2018-05-22T11:00:00.0,48.32,47.21,53.0
2018-05-22T11:30:00.0,48.21,45.76,53.0
2018-05-22T12:00:00.0,48.33,47.75,53.0
2018-05-22T12:30:00.0,48.2,45.03,53.0
2018-05-22T13:00:00.0,48.09,46.1,53.0
2018-05-22T13:30:00.0,48.03,43.47,53.0
2018-05-22T14:00:00.0,49.98,49.29,53.0
2018-05-22T14:30:00.0,49.85,54.82,53.0
2018-05-22T15:00:00.0,50.65,61.8,53.0
2018-05-22T15:30:00.0,50.88,59.2,53.0
2018-05-22T16:00:00.0,55.91,61.97,53.0
2018-05-22T16:30:00.0,56.24,63.08,53.0
2018-05-22T17:00:00.0,57.27,69.25,53.0
2018-05-22T17:30:00.0,58.64,66.63,53.0
2018-05-22T18:00:00.0,53.64,62.5,53.0
2018-05-22T18:30:00.0,54.45,62.0,53.0
2018-05-22T19:00:00.0,54.47,59.93,53.0
2018-05-22T19:30:00.0,53.05,59.52,53.0
2018-05-22T20:00:00.0,55.32,63.57,53.0
2018-05-22T20:30:00.0,57.38,63.0,53.0
2018-05-22T21:00:00.0,56.53,58.97,53.0
2018-05-22T21:30:00.0,51.22,55.39,53.0
2018-05-22T22:00:00.0,49.72,56.42,53.0
2018-05-22T22:30:00.0,53.52,56.97,53.0
2018-05-22T23:00:00.0,46.79,50.14,53.0
2018-05-22T23:30:00.0,43.2,44.7,53.0
2018-05-23T00:00:00.0,44.33,49.18,56.6
2018-05-23T00:30:00.0,44.18,48.55,56.6
2018-05-23T01:00:00.0,45.15,46.35,56.6
2018-05-23T01:30:00.0,44.86,46.78,56.6
2018-05-23T02:00:00.0,46.5,47.11,56.6
2018-05-23T02:30:00.0,46.49,52.47,56.6
2018-05-23T03:00:00.0,47.36,53.19,56.6
2018-05-23T03:30:00.0,46.9,52.85,56.6
2018-05-23T04:00:00.0,46.35,52.57,56.6
2018-05-23T04:30:00.0,48.75,54.3,56.6
2018-05-23T05:00:00.0,54.04,59.15,56.6
2018-05-23T05:30:00.0,48.42,53.37,56.6
2018-05-23T06:00:00.0,65.12,71.09,56.6
2018-05-23T06:30:00.0,82.16,84.23,56.6
2018-05-23T07:00:00.0,88.79,93.19,56.6
2018-05-23T07:30:00.0,85.51,86.13,56.6
2018-05-23T08:00:00.0,78.89,81.41,56.6
2018-05-23T08:30:00.0,69.22,69.15,56.6
2018-05-23T09:00:00.0,62.2,57.79,56.6
2018-05-23T09:30:00.0,64.28,64.73,56.6
2018-05-23T10:00:00.0,60.65,58.73,56.6
2018-05-23T10:30:00.0,58.15,56.09,56.6
2018-05-23T11:00:00.0,59.63,56.53,56.6
2018-05-23T11:30:00.0,55.98,52.44,56.6
2018-05-23T12:00:00.0,53.24,52.32,56.6
2018-05-23T12:30:00.0,52.33,50.87,56.6
2018-05-23T13:00:00.0,51.78,49.77,56.6
2018-05-23T13:30:00.0,51.17,52.83,56.6
2018-05-23T14:00:00.0,53.15,54.97,56.6
2018-05-23T14:30:00.0,53.88,59.35,56.6
2018-05-23T15:00:00.0,53.36,60.01,56.6
2018-05-23T15:30:00.0,52.98,61.1,56.6
2018-05-23T16:00:00.0,65.48,73.71,56.6
2018-05-23T16:30:00.0,66.52,78.15,56.6
2018-05-23T17:00:00.0,69.53,76.78,56.6
2018-05-23T17:30:00.0,70.78,80.03,56.6
2018-05-23T18:00:00.0,69.84,80.72,56.6
2018-05-23T18:30:00.0,66.5,75.42,56.6
2018-05-23T19:00:00.0,61.5,69.15,56.6
2018-05-23T19:30:00.0,58.52,70.5,56.6
2018-05-23T20:00:00.0,58.44,64.85,56.6
2018-05-23T20:30:00.0,56.85,65.55,56.6
2018-05-23T21:00:00.0,56.74,58.98,56.6
2018-05-23T21:30:00.0,54.51,55.17,56.6
2018-05-23T22:00:00.0,55.36,55.49,56.6
2018-05-23T22:30:00.0,57.06,62.21,56.6
2018-05-23T23:00:00.0,55.01,60.73,56.6
2018-05-23T23:30:00.0,52.05,53.87,56.6
2018-05-24T00:00:00.0,53.84,60.07,62.6
2018-05-24T00:30:00.0,50.93,51.09,62.6
2018-05-24T01:00:00.0,50.28,50.9,62.6
2018-05-24T01:30:00.0,49.34,53.43,62.6
2018-05-24T02:00:00.0,46.74,49.92,62.6
2018-05-24T02:30:00.0,47.06,54.02,62.6
2018-05-24T03:00:00.0,48.28,51.79,62.6
2018-05-24T03:30:00.0,47.98,54.08,62.6
2018-05-24T04:00:00.0,50.52,55.23,62.6
2018-05-24T04:30:00.0,51.27,53.67,62.6
2018-05-24T05:00:00.0,63.1,70.06,62.6
2018-05-24T05:30:00.0,53.13,59.15,62.6
2018-05-24T06:00:00.0,62.42,66.72,62.6
2018-05-24T06:30:00.0,68.72,71.47,62.6
2018-05-24T07:00:00.0,72.2,78.8,62.6
2018-05-24T07:30:00.0,73.64,79.12,62.6
2018-05-24T08:00:00.0,75.28,76.93,62.6
2018-05-24T08:30:00.0,68.38,66.91,62.6
2018-05-24T09:00:00.0,67.53,66.96,62.6
2018-05-24T09:30:00.0,64.29,63.96,62.6
2018-05-24T10:00:00.0,56.25,54.24,62.6
2018-05-24T10:30:00.0,55.99,56.42,62.6
2018-05-24T11:00:00.0,56.16,53.97,62.6
2018-05-24T11:30:00.0,54.11,49.26,62.6
2018-05-24T12:00:00.0,53.62,51.54,62.6
2018-05-24T12:30:00.0,54.02,49.87,62.6
2018-05-24T13:00:00.0,55.54,55.26,62.6
2018-05-24T13:30:00.0,55.23,53.86,62.6
2018-05-24T14:00:00.0,62.61,63.09,62.6
2018-05-24T14:30:00.0,66.76,70.32,62.6
2018-05-24T15:00:00.0,73.47,79.52,62.6
2018-05-24T15:30:00.0,88.59,99.87,62.6
2018-05-24T16:00:00.0,91.86,97.68,62.6
2018-05-24T16:30:00.0,89.8,101.47,62.6
2018-05-24T17:00:00.0,87.87,93.7,62.6
2018-05-24T17:30:00.0,87.91,93.69,62.6
2018-05-24T18:00:00.0,69.76,81.4,62.6
2018-05-24T18:30:00.0,65.16,70.31,62.6
2018-05-24T19:00:00.0,61.85,73.85,62.6
2018-05-24T19:30:00.0,60.41,66.57,62.6
2018-05-24T20:00:00.0,62.78,68.18,62.6
2018-05-24T20:30:00.0,61.28,71.56,62.6
2018-05-24T21:00:00.0,60.17,61.42,62.6
2018-05-24T21:30:00.0,59.27,61.67,62.6
2018-05-24T22:00:00.0,62.21,64.97,62.6
2018-05-24T22:30:00.0,64.49,66.89,62.6
2018-05-24T23:00:00.0,58.87,58.93,62.6
2018-05-24T23:30:00.0,58.93,59.33,62.6
2018-05-25T00:00:00.0,60.16,63.11,60.8
2018-05-25T00:30:00.0,58.79,65.33,60.8
2018-05-25T01:00:00.0,60.32,62.36,60.8
2018-05-25T01:30:00.0,56.05,63.03,60.8
2018-05-25T02:00:00.0,51.47,57.63,60.8
2018-05-25T02:30:00.0,49.92,56.64,60.8
2018-05-25T03:00:00.0,51.14,55.35,60.8
2018-05-25T03:30:00.0,48.33,50.39,60.8
2018-05-25T04:00:00.0,46.41,46.67,60.8
2018-05-25T04:30:00.0,47.17,52.62,60.8
2018-05-25T05:00:00.0,63.93,65.66,60.8
2018-05-25T05:30:00.0,54.96,56.82,60.8
2018-05-25T06:00:00.0,83.98,86.34,60.8
2018-05-25T06:30:00.0,88.01,93.24,60.8
2018-05-25T07:00:00.0,88.11,93.61,60.8
2018-05-25T07:30:00.0,89.41,93.69,60.8
2018-05-25T08:00:00.0,89.8,94.41,60.8
2018-05-25T08:30:00.0,88.01,85.97,60.8
2018-05-25T09:00:00.0,87.02,87.77,60.8
2018-05-25T09:30:00.0,82.05,78.0,60.8
2018-05-25T10:00:00.0,62.42,64.32,60.8
2018-05-25T10:30:00.0,65.61,66.25,60.8
2018-05-25T11:00:00.0,62.7,61.01,60.8
2018-05-25T11:30:00.0,59.95,59.15,60.8
2018-05-25T12:00:00.0,57.14,58.76,60.8
2018-05-25T12:30:00.0,55.97,55.09,60.8
2018-05-25T13:00:00.0,55.11,50.59,60.8
2018-05-25T13:30:00.0,55.46,55.86,60.8
2018-05-25T14:00:00.0,53.55,52.79,60.8
2018-05-25T14:30:00.0,54.08,56.49,60.8
2018-05-25T15:00:00.0,55.94,67.13,60.8
2018-05-25T15:30:00.0,58.32,65.74,60.8
2018-05-25T16:00:00.0,62.27,68.69,60.8
2018-05-25T16:30:00.0,62.15,73.29,60.8
2018-05-25T17:00:00.0,62.82,72.53,60.8
2018-05-25T17:30:00.0,61.37,71.41,60.8
2018-05-25T18:00:00.0,55.54,65.77,60.8
2018-05-25T18:30:00.0,54.27,59.4,60.8
2018-05-25T19:00:00.0,55.27,61.54,60.8
2018-05-25T19:30:00.0,55.6,63.34,60.8
2018-05-25T20:00:00.0,57.17,69.02,60.8
2018-05-25T20:30:00.0,56.82,64.49,60.8
2018-05-25T21:00:00.0,54.27,60.03,60.8
2018-05-25T21:30:00.0,53.61,54.04,60.8
2018-05-25T22:00:00.0,61.02,61.73,60.8
2018-05-25T22:30:00.0,65.45,70.4,60.8
2018-05-25T23:00:00.0,61.99,67.01,60.8
2018-05-25T23:30:00.0,63.44,68.26,60.8
2018-05-26T00:00:00.0,62.69,66.51,53.0
2018-05-26T00:30:00.0,58.94,63.74,53.0
2018-05-26T01:00:00.0,55.74,59.49,53.0
2018-05-26T01:30:00.0,50.13,56.81,53.0
2018-05-26T02:00:00.0,47.1,53.93,53.0
2018-05-26T02:30:00.0,47.21,53.2,53.0
2018-05-26T03:00:00.0,48.68,51.79,53.0
2018-05-26T03:30:00.0,47.49,47.58,53.0
2018-05-26T04:00:00.0,49.43,55.25,53.0
2018-05-26T04:30:00.0,48.84,51.85,53.0
2018-05-26T05:00:00.0,49.2,54.92,53.0
2018-05-26T05:30:00.0,47.19,53.71,53.0
2018-05-26T06:00:00.0,50.23,57.13,53.0
2018-05-26T06:30:00.0,50.5,56.58,53.0
2018-05-26T07:00:00.0,49.64,55.78,53.0
2018-05-26T07:30:00.0,52.8,57.9,53.0
2018-05-26T08:00:00.0,57.66,64.1,53.0
2018-05-26T08:30:00.0,56.54,57.79,53.0
2018-05-26T09:00:00.0,57.58,54.83,53.0
2018-05-26T09:30:00.0,55.28,51.1,53.0
2018-05-26T10:00:00.0,45.76,42.6,53.0
2018-05-26T10:30:00.0,45.36,40.49,53.0
2018-05-26T11:00:00.0,45.02,43.0,53.0
2018-05-26T11:30:00.0,44.76,43.49,53.0
2018-05-26T12:00:00.0,44.56,44.78,53.0
2018-05-26T12:30:00.0,44.56,44.37,53.0
2018-05-26T13:00:00.0,44.57,44.68,53.0
2018-05-26T13:30:00.0,43.47,39.68,53.0
2018-05-26T14:00:00.0,44.98,42.89,53.0
2018-05-26T14:30:00.0,44.7,46.91,53.0
2018-05-26T15:00:00.0,44.59,50.96,53.0
2018-05-26T15:30:00.0,45.33,54.04,53.0
2018-05-26T16:00:00.0,52.28,58.37,53.0
2018-05-26T16:30:00.0,55.29,63.45,53.0
2018-05-26T17:00:00.0,54.47,65.35,53.0
2018-05-26T17:30:00.0,58.18,63.44,53.0
2018-05-26T18:00:00.0,61.1,71.35,53.0
2018-05-26T18:30:00.0,61.13,71.11,53.0
2018-05-26T19:00:00.0,61.02,72.87,53.0
2018-05-26T19:30:00.0,59.55,71.53,53.0
2018-05-26T20:00:00.0,57.7,64.9,53.0
2018-05-26T20:30:00.0,58.02,69.28,53.0
2018-05-26T21:00:00.0,58.83,59.39,53.0
2018-05-26T21:30:00.0,53.43,55.43,53.0
2018-05-26T22:00:00.0,50.79,57.49,53.0
2018-05-26T22:30:00.0,47.5,53.03,53.0
2018-05-26T23:00:00.0,40.86,42.3,53.0
2018-05-26T23:30:00.0,35.57,39.36,53.0
2018-05-27T00:00:00.0,24.54,31.02,48.6
2018-05-27T00:30:00.0,22.98,25.76,48.6
2018-05-27T01:00:00.0,20.09,26.05,48.6
2018-05-27T01:30:00.0,20.99,21.5,48.6
2018-05-27T02:00:00.0,18.25,23.47,48.6
2018-05-27T02:30:00.0,22.14,27.84,48.6
2018-05-27T03:00:00.0,19.17,26.15,48.6
2018-05-27T03:30:00.0,18.99,20.54,48.6
2018-05-27T04:00:00.0,20.39,26.42,48.6
2018-05-27T04:30:00.0,20.82,23.05,48.6
2018-05-27T05:00:00.0,19.32,25.89,48.6
2018-05-27T05:30:00.0,17.82,18.0,48.6
2018-05-27T06:00:00.0,22.02,24.44,48.6
2018-05-27T06:30:00.0,22.75,27.28,48.6
2018-05-27T07:00:00.0,26.74,27.7,48.6
2018-05-27T07:30:00.0,30.65,33.86,48.6
2018-05-27T08:00:00.0,43.06,47.72,48.6
2018-05-27T08:30:00.0,46.38,44.99,48.6
2018-05-27T09:00:00.0,47.62,48.63,48.6
2018-05-27T09:30:00.0,49.39,48.43,48.6
2018-05-27T10:00:00.0,50.85,51.64,48.6
2018-05-27T10:30:00.0,51.53,48.08,48.6
2018-05-27T11:00:00.0,51.78,51.31,48.6
2018-05-27T11:30:00.0,53.25,53.98,48.6
2018-05-27T12:00:00.0,53.59,49.08,48.6
2018-05-27T12:30:00.0,52.94,49.69,48.6
2018-05-27T13:00:00.0,52.56,49.51,48.6
2018-05-27T13:30:00.0,51.26,52.64,48.6
2018-05-27T14:00:00.0,49.13,46.58,48.6
2018-05-27T14:30:00.0,49.85,56.37,48.6
2018-05-27T15:00:00.0,50.2,56.54,48.6
2018-05-27T15:30:00.0,50.95,62.3,48.6
2018-05-27T16:00:00.0,52.06,57.41,48.6
2018-05-27T16:30:00.0,51.02,59.59,48.6
2018-05-27T17:00:00.0,47.71,53.02,48.6
2018-05-27T17:30:00.0,47.43,54.06,48.6
2018-05-27T18:00:00.0,58.1,67.47,48.6
2018-05-27T18:30:00.0,66.13,73.97,48.6
2018-05-27T19:00:00.0,65.45,74.73,48.6
2018-05-27T19:30:00.0,67.84,77.33,48.6
2018-05-27T20:00:00.0,71.4,80.19,48.6
2018-05-27T20:30:00.0,70.41,77.78,48.6
2018-05-27T21:00:00.0,69.38,70.6,48.6
2018-05-27T21:30:00.0,65.11,65.67,48.6
2018-05-27T22:00:00.0,66.14,71.38,48.6
2018-05-27T22:30:00.0,57.23,62.68,48.6
2018-05-27T23:00:00.0,50.46,54.43,48.6
2018-05-27T23:30:00.0,50.79,53.46,48.6
2018-05-28T00:00:00.0,51.43,54.3,55.2
2018-05-28T00:30:00.0,51.57,53.66,55.2
2018-05-28T01:00:00.0,51.25,53.82,55.2
2018-05-28T01:30:00.0,49.79,52.65,55.2
2018-05-28T02:00:00.0,51.64,57.86,55.2
2018-05-28T02:30:00.0,50.95,52.58,55.2
2018-05-28T03:00:00.0,51.05,52.35,55.2
2018-05-28T03:30:00.0,50.36,50.86,55.2
2018-05-28T04:00:00.0,50.35,56.47,55.2
2018-05-28T04:30:00.0,50.42,55.16,55.2
2018-05-28T05:00:00.0,62.74,69.26,55.2
2018-05-28T05:30:00.0,57.06,62.1,55.2
2018-05-28T06:00:00.0,58.45,60.09,55.2
2018-05-28T06:30:00.0,66.06,67.95,55.2
2018-05-28T07:00:00.0,62.97,69.15,55.2
2018-05-28T07:30:00.0,67.47,70.43,55.2
2018-05-28T08:00:00.0,70.1,75.31,55.2
2018-05-28T08:30:00.0,72.91,71.27,55.2
2018-05-28T09:00:00.0,74.04,70.29,55.2
2018-05-28T09:30:00.0,70.82,72.25,55.2
2018-05-28T10:00:00.0,61.94,63.06,55.2
2018-05-28T10:30:00.0,59.66,58.21,55.2
2018-05-28T11:00:00.0,59.12,58.25,55.2
2018-05-28T11:30:00.0,58.35,53.89,55.2
2018-05-28T12:00:00.0,54.2,54.57,55.2
2018-05-28T12:30:00.0,53.15,49.52,55.2
2018-05-28T13:00:00.0,52.3,51.64,55.2
2018-05-28T13:30:00.0,52.74,51.06,55.2
2018-05-28T14:00:00.0,45.83,42.63,55.2
2018-05-28T14:30:00.0,48.46,52.02,55.2
2018-05-28T15:00:00.0,47.45,53.19,55.2
2018-05-28T15:30:00.0,53.94,65.89,55.2
2018-05-28T16:00:00.0,61.39,68.45,55.2
2018-05-28T16:30:00.0,70.55,78.22,55.2
2018-05-28T17:00:00.0,69.64,79.2,55.2
2018-05-28T17:30:00.0,69.37,78.51,55.2
2018-05-28T18:00:00.0,71.35,80.3,55.2
2018-05-28T18:30:00.0,72.09,79.81,55.2
2018-05-28T19:00:00.0,69.86,81.21,55.2
2018-05-28T19:30:00.0,66.99,78.08,55.2
2018-05-28T20:00:00.0,61.28,72.42,55.2
2018-05-28T20:30:00.0,57.12,66.9,55.2
2018-05-28T21:00:00.0,55.95,57.03,55.2
2018-05-28T21:30:00.0,54.76,59.88,55.2
2018-05-28T22:00:00.0,64.59,65.33,55.2
2018-05-28T22:30:00.0,62.53,66.54,55.2
2018-05-28T23:00:00.0,62.6,66.22,55.2
2018-05-28T23:30:00.0,52.84,54.79,55.2
2018-05-29T00:00:00.0,56.28,59.55,59.6
2018-05-29T00:30:00.0,55.49,59.55,59.6
2018-05-29T01:00:00.0,54.7,60.89,59.6
2018-05-29T01:30:00.0,51.31,53.57,59.6
2018-05-29T02:00:00.0,46.24,49.84,59.6
2018-05-29T02:30:00.0,42.21,44.7,59.6
2018-05-29T03:00:00.0,42.75,45.26,59.6
2018-05-29T03:30:00.0,43.08,48.89,59.6
2018-05-29T04:00:00.0,44.18,47.88,59.6
2018-05-29T04:30:00.0,47.67,52.17,59.6
2018-05-29T05:00:00.0,61.28,67.72,59.6
2018-05-29T05:30:00.0,48.38,54.36,59.6
2018-05-29T06:00:00.0,58.69,62.13,59.6
2018-05-29T06:30:00.0,61.37,61.62,59.6
2018-05-29T07:00:00.0,62.75,65.89,59.6
2018-05-29T07:30:00.0,63.9,67.82,59.6
2018-05-29T08:00:00.0,65.99,66.92,59.6
2018-05-29T08:30:00.0,69.84,65.46,59.6
2018-05-29T09:00:00.0,70.57,67.98,59.6
2018-05-29T09:30:00.0,68.59,65.39,59.6
2018-05-29T10:00:00.0,64.19,59.41,59.6
2018-05-29T10:30:00.0,62.39,58.23,59.6
2018-05-29T11:00:00.0,63.37,59.65,59.6
2018-05-29T11:30:00.0,59.54,58.48,59.6
2018-05-29T12:00:00.0,52.82,48.88,59.6
2018-05-29T12:30:00.0,53.79,50.54,59.6
2018-05-29T13:00:00.0,54.99,50.4,59.6
2018-05-29T13:30:00.0,54.7,56.35,59.6
2018-05-29T14:00:00.0,65.6,67.15,59.6
2018-05-29T14:30:00.0,65.7,67.29,59.6
2018-05-29T15:00:00.0,64.88,69.98,59.6
2018-05-29T15:30:00.0,67.94,76.24,59.6
2018-05-29T16:00:00.0,66.17,73.07,59.6
2018-05-29T16:30:00.0,66.1,74.15,59.6
2018-05-29T17:00:00.0,67.03,74.54,59.6
2018-05-29T17:30:00.0,66.84,72.1,59.6
2018-05-29T18:00:00.0,61.72,67.35,59.6
2018-05-29T18:30:00.0,62.47,69.51,59.6
2018-05-29T19:00:00.0,62.63,71.43,59.6
2018-05-29T19:30:00.0,59.15,65.04,59.6
2018-05-29T20:00:00.0,60.63,70.11,59.6
2018-05-29T20:30:00.0,59.12,68.2,59.6
2018-05-29T21:00:00.0,58.53,64.72,59.6
2018-05-29T21:30:00.0,55.49,60.71,59.6
2018-05-29T22:00:00.0,53.5,56.98,59.6
2018-05-29T22:30:00.0,58.73,60.72,59.6
2018-05-29T23:00:00.0,60.77,64.01,59.6
2018-05-29T23:30:00.0,59.39,65.85,59.6
2018-05-30T00:00:00.0,60.87,61.78,63.8
2018-05-30T00:30:00.0,54.31,56.91,63.8
2018-05-30T01:00:00.0,51.6,56.71,63.8
2018-05-30T01:30:00.0,50.69,51.11,63.8
2018-05-30T02:00:00.0,51.1,57.62,63.8
2018-05-30T02:30:00.0,52.38,52.67,63.8
2018-05-30T03:00:00.0,53.6,58.85,63.8
2018-05-30T03:30:00.0,50.86,53.9,63.8
2018-05-30T04:00:00.0,52.31,56.45,63.8
2018-05-30T04:30:00.0,56.04,62.72,63.8
2018-05-30T05:00:00.0,58.81,61.5,63.8
2018-05-30T05:30:00.0,52.52,56.71,63.8
2018-05-30T06:00:00.0,61.13,63.5,63.8
2018-05-30T06:30:00.0,61.09,67.22,63.8
2018-05-30T07:00:00.0,62.49,68.61,63.8
2018-05-30T07:30:00.0,59.89,64.12,63.8
2018-05-30T08:00:00.0,54.97,55.83,63.8
2018-05-30T08:30:00.0,55.93,51.46,63.8
2018-05-30T09:00:00.0,58.95,54.41,63.8
2018-05-30T09:30:00.0,61.08,62.67,63.8
2018-05-30T10:00:00.0,66.1,63.52,63.8
2018-05-30T10:30:00.0,67.21,65.2,63.8
2018-05-30T11:00:00.0,68.67,66.5,63.8
2018-05-30T11:30:00.0,67.67,64.29,63.8
2018-05-30T12:00:00.0,65.73,65.68,63.8
2018-05-30T12:30:00.0,64.77,61.84,63.8
2018-05-30T13:00:00.0,64.13,64.39,63.8
2018-05-30T13:30:00.0,64.31,60.13,63.8
2018-05-30T14:00:00.0,74.57,72.12,63.8
2018-05-30T14:30:00.0,78.61,78.86,63.8
2018-05-30T15:00:00.0,82.82,91.34,63.8
2018-05-30T15:30:00.0,86.33,93.41,63.8
2018-05-30T16:00:00.0,92.95,98.35,63.8
2018-05-30T16:30:00.0,96.27,106.35,63.8
2018-05-30T17:00:00.0,97.25,105.18,63.8
2018-05-30T17:30:00.0,98.73,109.99,63.8
2018-05-30T18:00:00.0,85.16,96.13,63.8
2018-05-30T18:30:00.0,83.77,94.52,63.8
2018-05-30T19:00:00.0,73.25,81.77,63.8
